Age,Edu,Comm,Duration,Campaign,PosDays,Last_out,Var_rate,Price_idx,Conf_idx,Month_rate,Quarterly_emp,Target
34,basic.9y,cellular,49,5,999,failure,-1.8,93.075,-47.1,1.405,5099.1,0
45,professional.course,cellular,110,3,999,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
33,professional.course,cellular,669,1,999,failure,-1.8,92.893,-46.2,1.25,5099.1,1
38,university.degree,telephone,198,1,999,nonexistent,1.1,93.994,-36.4,4.864,5191,0
59,professional.course,cellular,378,4,999,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0
46,basic.4y,telephone,86,4,999,nonexistent,1.1,93.994,-36.4,4.856,5191,0
43,university.degree,cellular,94,6,999,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
41,basic.6y,cellular,264,2,999,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
45,basic.4y,telephone,111,1,999,nonexistent,1.1,93.994,-36.4,4.855,5191,0
39,basic.4y,cellular,155,1,999,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0
35,high.school,cellular,147,4,999,failure,-1.8,92.893,-46.2,1.291,5099.1,0
33,professional.course,cellular,501,1,999,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
35,university.degree,cellular,75,2,999,nonexistent,-3.4,92.649,-30.1,0.722,5017.5,0
50,basic.9y,cellular,93,1,999,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
59,university.degree,cellular,459,7,999,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
45,unknown,cellular,121,2,999,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
57,professional.course,cellular,1720,4,999,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
33,basic.6y,telephone,369,2,999,nonexistent,1.1,93.994,-36.4,4.855,5191,0
25,university.degree,cellular,216,2,999,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
45,basic.4y,telephone,49,3,999,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
30,professional.course,cellular,333,19,999,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
40,unknown,telephone,26,29,999,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
74,unknown,cellular,607,2,999,nonexistent,-1.8,93.369,-34.8,0.653,5008.7,1
47,university.degree,telephone,107,3,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
48,high.school,telephone,89,1,999,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0
38,university.degree,cellular,175,1,999,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
49,university.degree,cellular,1532,1,999,nonexistent,1.4,93.444,-36.1,4.963,5228.1,1
36,high.school,telephone,154,2,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
39,professional.course,cellular,751,2,999,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1
40,basic.4y,telephone,215,1,999,nonexistent,1.1,93.994,-36.4,4.859,5191,0
32,university.degree,cellular,80,2,999,nonexistent,-2.9,92.201,-31.4,0.854,5076.2,0
40,university.degree,cellular,95,1,7,success,-3.4,92.649,-30.1,0.714,5017.5,0
30,professional.course,cellular,68,1,999,failure,-1.8,92.893,-46.2,1.313,5099.1,0
39,university.degree,cellular,163,1,999,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
35,university.degree,cellular,102,1,999,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
40,basic.9y,telephone,46,4,999,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
41,basic.4y,cellular,128,1,999,failure,-1.8,92.893,-46.2,1.291,5099.1,0
32,professional.course,cellular,290,1,999,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0
53,unknown,cellular,88,9,999,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
60,unknown,cellular,93,3,999,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
28,high.school,cellular,221,2,999,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
41,basic.9y,cellular,329,2,999,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
32,university.degree,cellular,256,1,999,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
39,basic.9y,cellular,73,1,999,failure,-1.8,93.075,-47.1,1.483,5099.1,0
28,high.school,cellular,192,1,999,nonexistent,-1.7,94.215,-40.3,0.876,4991.6,0
25,professional.course,cellular,660,1,999,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
42,high.school,cellular,138,1,999,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
60,university.degree,cellular,146,3,999,nonexistent,1.4,93.444,-36.1,4.97,5228.1,0
54,university.degree,cellular,132,1,999,failure,-1.8,92.893,-46.2,1.334,5099.1,0
45,basic.4y,cellular,130,3,999,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
41,basic.9y,telephone,147,1,999,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
45,unknown,telephone,139,6,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
31,university.degree,telephone,204,2,999,nonexistent,1.1,93.994,-36.4,4.856,5191,0
52,university.degree,cellular,95,2,999,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
52,basic.4y,telephone,305,3,999,nonexistent,1.1,93.994,-36.4,4.859,5191,0
36,basic.9y,cellular,133,1,999,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
38,university.degree,cellular,219,2,999,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0
43,high.school,cellular,79,2,3,success,-2.9,92.201,-31.4,0.838,5076.2,0
54,unknown,telephone,34,16,999,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
35,basic.4y,telephone,580,2,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
45,basic.9y,telephone,202,2,999,nonexistent,1.1,93.994,-36.4,4.855,5191,0
34,university.degree,cellular,473,1,999,nonexistent,-2.9,92.201,-31.4,0.861,5076.2,0
44,high.school,cellular,276,2,999,failure,-1.8,93.075,-47.1,1.405,5099.1,0
42,high.school,cellular,106,1,999,failure,-1.8,92.893,-46.2,1.313,5099.1,0
40,university.degree,cellular,123,3,999,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
49,professional.course,cellular,92,1,999,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
37,high.school,cellular,387,1,999,nonexistent,-0.1,93.2,-42,4.191,5195.8,0
57,university.degree,telephone,59,3,999,nonexistent,1.1,93.994,-36.4,4.864,5191,0
47,university.degree,cellular,78,1,999,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0
51,university.degree,cellular,670,1,999,nonexistent,-0.1,93.2,-42,4.12,5195.8,1
30,university.degree,telephone,148,1,999,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
39,basic.4y,cellular,975,2,999,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
43,high.school,telephone,585,3,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
28,university.degree,cellular,187,1,999,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
33,high.school,cellular,44,3,999,nonexistent,-1.8,93.075,-47.1,1.392,5099.1,0
35,unknown,telephone,71,1,999,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
48,high.school,cellular,72,2,999,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
49,high.school,cellular,216,2,999,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,0
27,university.degree,cellular,269,1,999,nonexistent,-1.8,92.843,-50,1.56,5099.1,0
38,professional.course,cellular,923,1,999,failure,-2.9,92.201,-31.4,0.884,5076.2,1
35,basic.9y,telephone,395,2,999,nonexistent,1.1,93.994,-36.4,4.858,5191,0
33,basic.6y,telephone,112,1,999,nonexistent,1.1,93.994,-36.4,4.86,5191,0
34,basic.4y,cellular,149,7,999,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
35,high.school,cellular,283,16,999,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
72,professional.course,telephone,93,2,999,nonexistent,-3.4,92.649,-30.1,0.715,5017.5,0
57,university.degree,cellular,194,24,999,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
34,basic.4y,cellular,52,7,999,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
24,high.school,cellular,352,2,999,failure,-2.9,92.963,-40.8,1.26,5076.2,1
35,university.degree,cellular,378,1,999,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
31,high.school,cellular,97,2,999,failure,-0.1,93.2,-42,4.153,5195.8,0
26,university.degree,cellular,65,1,999,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
53,university.degree,telephone,239,2,999,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
33,professional.course,cellular,414,6,999,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
38,basic.6y,cellular,122,2,999,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
49,university.degree,telephone,18,1,999,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
50,high.school,telephone,58,1,999,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
50,university.degree,cellular,144,1,999,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
38,basic.6y,telephone,250,1,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
59,university.degree,cellular,323,2,999,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
35,university.degree,telephone,232,3,999,nonexistent,1.1,93.994,-36.4,4.856,5191,0
48,professional.course,cellular,369,4,999,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
26,basic.9y,cellular,207,1,999,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
38,university.degree,telephone,30,4,999,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0
34,university.degree,cellular,99,2,3,success,-1.8,92.893,-46.2,1.27,5099.1,0
36,basic.4y,cellular,184,3,999,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
34,university.degree,cellular,159,1,999,failure,-1.8,92.893,-46.2,1.264,5099.1,0
26,university.degree,cellular,148,4,999,nonexistent,-2.9,92.469,-33.6,0.908,5076.2,0
30,basic.9y,telephone,163,4,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
50,basic.6y,cellular,119,1,10,success,-1.8,93.075,-47.1,1.41,5099.1,0
32,university.degree,telephone,315,1,999,nonexistent,1.1,93.994,-36.4,4.86,5191,0
37,basic.4y,telephone,219,2,999,nonexistent,1.1,93.994,-36.4,4.855,5191,0
46,basic.9y,cellular,190,1,999,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
39,basic.9y,telephone,131,2,999,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0
34,university.degree,cellular,1082,1,999,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1
28,university.degree,telephone,125,2,999,nonexistent,1.4,94.465,-41.8,4.947,5228.1,0
44,high.school,telephone,73,5,999,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
36,basic.9y,cellular,56,1,999,failure,-1.8,92.893,-46.2,1.327,5099.1,0
29,basic.4y,cellular,166,3,999,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
23,basic.9y,telephone,507,2,999,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0
41,professional.course,cellular,394,2,999,nonexistent,-3.4,92.379,-29.8,0.771,5017.5,0
49,basic.9y,cellular,35,1,999,failure,-0.1,93.2,-42,4.021,5195.8,0
33,high.school,telephone,177,8,999,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
37,university.degree,cellular,251,3,999,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
38,high.school,cellular,250,2,999,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
24,university.degree,cellular,467,3,6,failure,-1.1,94.767,-50.8,1.049,4963.6,1
44,professional.course,telephone,116,5,999,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0
36,professional.course,cellular,444,3,999,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1
50,basic.6y,cellular,221,5,999,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
56,professional.course,cellular,106,1,999,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
41,basic.9y,telephone,347,1,999,nonexistent,1.1,93.994,-36.4,4.86,5191,0
50,basic.6y,cellular,206,2,999,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
36,university.degree,cellular,1408,3,999,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1
26,basic.4y,cellular,802,2,999,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,1
36,basic.9y,cellular,59,1,999,failure,-0.1,93.2,-42,4.153,5195.8,0
50,basic.9y,cellular,110,1,999,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
35,university.degree,cellular,533,2,999,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
35,high.school,telephone,216,2,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
40,high.school,telephone,498,4,999,nonexistent,1.1,93.994,-36.4,4.864,5191,0
32,high.school,telephone,200,1,999,nonexistent,1.1,93.994,-36.4,4.86,5191,0
40,basic.9y,telephone,146,2,999,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
38,professional.course,cellular,15,9,999,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0
50,university.degree,cellular,107,2,999,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
38,basic.6y,telephone,65,1,999,nonexistent,1.1,93.994,-36.4,4.856,5191,0
32,high.school,cellular,133,4,999,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
38,university.degree,cellular,58,1,999,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
29,high.school,cellular,143,3,999,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
54,basic.6y,cellular,250,1,999,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
59,basic.9y,cellular,80,1,999,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
31,university.degree,cellular,211,1,999,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,0
34,high.school,telephone,962,1,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
30,professional.course,cellular,129,3,999,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
58,basic.4y,telephone,69,7,999,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
40,university.degree,cellular,618,2,999,nonexistent,1.4,93.444,-36.1,4.968,5228.1,1
43,basic.9y,cellular,180,1,6,failure,-2.9,92.201,-31.4,0.869,5076.2,0
52,basic.4y,telephone,26,2,999,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
31,university.degree,cellular,152,4,999,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
35,professional.course,cellular,307,4,999,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
31,basic.6y,cellular,420,3,999,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
39,high.school,cellular,484,1,999,failure,-1.8,93.075,-47.1,1.479,5099.1,0
43,basic.9y,cellular,8,2,999,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
54,basic.4y,telephone,206,6,999,failure,-1.8,92.893,-46.2,1.291,5099.1,0
29,university.degree,cellular,268,1,999,failure,-1.8,93.075,-47.1,1.405,5099.1,0
38,high.school,telephone,121,1,999,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
39,basic.9y,cellular,143,2,999,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0
28,high.school,telephone,290,3,999,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
56,high.school,cellular,254,5,999,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
31,basic.6y,telephone,67,5,999,nonexistent,1.1,93.994,-36.4,4.858,5191,0
45,basic.9y,telephone,48,1,999,nonexistent,1.1,93.994,-36.4,4.859,5191,0
36,high.school,cellular,159,1,3,success,-2.9,92.201,-31.4,0.849,5076.2,1
38,university.degree,cellular,646,4,999,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
36,professional.course,cellular,17,4,999,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
53,high.school,cellular,0,3,999,nonexistent,-1.8,93.075,-47.1,1.479,5099.1,0
33,university.degree,telephone,337,1,999,nonexistent,1.1,93.994,-36.4,4.859,5191,0
31,high.school,cellular,290,1,999,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
48,basic.6y,telephone,10,4,999,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
33,basic.6y,cellular,670,2,999,failure,-1.8,92.893,-46.2,1.344,5099.1,1
41,university.degree,cellular,192,1,999,failure,-0.1,93.2,-42,4.12,5195.8,0
28,high.school,telephone,79,8,999,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
33,basic.9y,cellular,178,7,999,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25,university.degree,cellular,112,1,999,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0
41,university.degree,cellular,58,2,999,nonexistent,1.4,93.444,-36.1,4.97,5228.1,0
22,university.degree,cellular,407,1,3,success,-1.7,94.055,-39.8,0.704,4991.6,1
35,professional.course,telephone,409,2,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
37,basic.9y,cellular,116,3,999,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
44,high.school,cellular,223,2,999,failure,-1.8,92.893,-46.2,1.25,5099.1,0
32,professional.course,cellular,159,2,999,nonexistent,-1.8,92.843,-50,1.614,5099.1,0
44,basic.4y,cellular,542,3,999,failure,-1.8,93.075,-47.1,1.405,5099.1,0
42,basic.9y,cellular,114,7,999,failure,-1.8,92.893,-46.2,1.313,5099.1,0
54,university.degree,cellular,822,6,13,success,-2.9,92.469,-33.6,0.908,5076.2,1
57,university.degree,cellular,612,3,999,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
45,university.degree,cellular,156,4,999,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
56,basic.4y,telephone,746,2,999,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0
33,basic.9y,cellular,436,4,999,nonexistent,1.4,93.918,-42.7,4.959,5228.1,0
47,basic.9y,cellular,146,1,999,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
28,university.degree,cellular,695,1,999,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
53,university.degree,cellular,756,1,999,nonexistent,-0.1,93.2,-42,4.153,5195.8,0
29,basic.9y,telephone,1563,1,6,success,-1.7,94.055,-39.8,0.702,4991.6,0
29,basic.9y,cellular,808,1,999,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
51,high.school,cellular,355,2,999,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
39,basic.9y,cellular,835,4,999,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
30,university.degree,cellular,73,3,999,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
43,university.degree,cellular,89,1,999,nonexistent,-0.1,93.2,-42,4.153,5195.8,0
46,unknown,cellular,23,1,999,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
34,professional.course,cellular,138,1,999,nonexistent,1.4,93.444,-36.1,4.97,5228.1,0
32,professional.course,cellular,159,1,999,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
33,high.school,telephone,78,3,999,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
39,high.school,telephone,141,3,999,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
48,professional.course,telephone,237,2,999,nonexistent,1.1,93.994,-36.4,4.855,5191,0
53,university.degree,telephone,202,1,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
41,professional.course,cellular,182,3,999,nonexistent,1.4,93.444,-36.1,4.97,5228.1,0
27,professional.course,cellular,68,3,999,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
35,university.degree,telephone,717,3,999,nonexistent,1.1,93.994,-36.4,4.858,5191,0
31,basic.9y,telephone,233,1,999,nonexistent,1.1,93.994,-36.4,4.859,5191,0
30,unknown,telephone,143,3,999,nonexistent,1.1,93.994,-36.4,4.856,5191,0
32,university.degree,cellular,51,2,999,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
45,university.degree,telephone,209,1,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
35,basic.9y,telephone,109,3,999,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
50,high.school,cellular,174,3,999,nonexistent,-0.1,93.2,-42,4.153,5195.8,0
31,university.degree,telephone,15,4,999,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
41,professional.course,cellular,109,1,999,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
24,basic.9y,cellular,255,2,999,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
60,professional.course,cellular,131,7,999,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
46,university.degree,telephone,94,7,999,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
33,professional.course,cellular,290,1,999,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0
32,high.school,cellular,65,1,999,failure,-1.8,93.075,-47.1,1.479,5099.1,0
43,basic.9y,telephone,237,1,999,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0
58,basic.4y,cellular,139,2,999,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
32,basic.9y,cellular,144,2,999,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
39,university.degree,cellular,435,1,999,nonexistent,-0.1,93.2,-42,4.153,5195.8,0
24,university.degree,telephone,126,4,999,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0
59,professional.course,cellular,464,1,999,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
50,basic.9y,telephone,77,1,999,nonexistent,1.1,93.994,-36.4,4.859,5191,0
49,basic.4y,cellular,106,12,999,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
33,university.degree,cellular,204,3,999,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
44,basic.4y,cellular,170,2,999,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
34,university.degree,cellular,485,3,4,success,-2.9,92.201,-31.4,0.873,5076.2,0
31,university.degree,telephone,73,1,999,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
32,basic.9y,cellular,430,2,999,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0
33,professional.course,cellular,110,5,999,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
34,university.degree,cellular,157,1,999,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
71,unknown,cellular,182,1,999,failure,-3,92.713,-33,0.714,5023.5,0
29,high.school,cellular,278,4,999,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
37,basic.9y,telephone,320,2,999,nonexistent,1.1,93.994,-36.4,4.859,5191,0
28,basic.9y,cellular,241,1,999,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,0
24,high.school,cellular,858,3,999,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,1
48,basic.6y,cellular,297,3,999,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
28,high.school,telephone,131,2,999,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0
36,university.degree,cellular,285,1,999,failure,-1.8,92.893,-46.2,1.313,5099.1,0
31,university.degree,telephone,57,2,999,nonexistent,1.1,93.994,-36.4,4.864,5191,0
58,high.school,cellular,29,6,999,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0
38,unknown,cellular,131,1,999,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
33,high.school,cellular,80,2,999,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
53,basic.9y,telephone,16,20,999,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
35,university.degree,telephone,351,6,999,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1
54,basic.9y,telephone,111,2,999,nonexistent,1.4,94.465,-41.8,4.947,5228.1,0
53,professional.course,cellular,225,2,999,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
55,unknown,cellular,219,1,999,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
50,basic.4y,cellular,703,4,999,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,1
32,university.degree,telephone,40,1,999,nonexistent,1.1,93.994,-36.4,4.856,5191,0
37,high.school,telephone,1089,2,999,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1
30,basic.9y,cellular,136,2,999,failure,-0.1,93.2,-42,4.153,5195.8,0
29,university.degree,telephone,39,4,999,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
31,basic.9y,cellular,208,1,999,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0
46,university.degree,cellular,123,2,999,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0
27,university.degree,cellular,489,2,999,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0
37,professional.course,cellular,96,1,999,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
59,university.degree,telephone,132,2,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
28,high.school,cellular,91,1,999,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0
37,basic.9y,cellular,218,1,999,failure,-1.8,93.075,-47.1,1.41,5099.1,0
44,professional.course,cellular,412,2,999,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,0
56,basic.4y,cellular,1545,1,999,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1
43,basic.4y,telephone,204,1,999,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
27,professional.course,telephone,324,3,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
43,basic.9y,cellular,24,3,999,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
54,basic.4y,cellular,88,1,999,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
56,basic.6y,cellular,28,21,999,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
50,university.degree,cellular,60,6,999,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
40,professional.course,cellular,106,2,999,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
38,basic.9y,cellular,155,5,999,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
31,university.degree,cellular,102,1,999,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,0
55,basic.9y,telephone,101,2,999,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0
57,basic.9y,cellular,515,1,999,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
36,basic.9y,telephone,296,1,999,nonexistent,1.1,93.994,-36.4,4.856,5191,0
36,basic.6y,telephone,218,2,999,nonexistent,1.1,93.994,-36.4,4.855,5191,0
58,professional.course,telephone,18,2,999,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
32,basic.4y,telephone,228,8,999,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
58,university.degree,cellular,299,2,999,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
33,university.degree,telephone,167,1,999,nonexistent,-0.1,93.798,-40.4,4.827,5195.8,0
59,basic.4y,cellular,518,2,6,success,-3.4,92.431,-26.9,0.737,5017.5,1
51,university.degree,cellular,87,2,999,failure,-0.1,93.2,-42,4.12,5195.8,0
25,high.school,telephone,90,1,999,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
30,professional.course,cellular,691,1,999,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,1
30,unknown,telephone,205,3,999,nonexistent,1.1,93.994,-36.4,4.856,5191,0
26,professional.course,telephone,346,2,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
47,basic.6y,cellular,103,2,999,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
36,university.degree,telephone,61,3,999,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
44,basic.4y,cellular,363,5,999,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1
32,basic.9y,cellular,91,9,999,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
46,university.degree,cellular,263,1,10,success,-1.8,93.369,-34.8,0.646,5008.7,1
